Date,TREX,STMP,ENPH,IPGP,NICE,TNC,MANH,CYBR,SNA,PLNT,THO,AMN,VAR,WEX,RHI,VFSUX,VHYAX,VOO
2020-06-12,56.334999084472656,170.77999877929688,48.630001068115234,156.13999938964844,185.1999969482422,62.810001373291016,84.20999908447266,98.12000274658203,135.00999450683594,66.9000015258789,106.8499984741211,46.33000183105469,115.29000091552734,158.8000030517578,51.290000915527344,10.899999618530273,24.040000915527344,279.6499938964844
2020-06-15,58.709999084472656,179.6199951171875,50.45000076293945,160.42999267578125,188.77000427246094,64.16999816894531,86.44999694824219,99.36000061035156,135.4600067138672,68.61000061035156,113.73999786376953,45.779998779296875,117.0199966430664,160.17999267578125,51.599998474121094,10.899999618530273,24.200000762939453,282.20001220703125
2020-06-16,60.415000915527344,182.22999572753906,52.7599983215332,161.97000122070312,193.1300048828125,64.9000015258789,89.22000122070312,101.0999984741211,137.25999450683594,69.0199966430664,114.41999816894531,46.59000015258789,117.83000183105469,167.67999267578125,52.369998931884766,10.920000076293945,24.670000076293945,287.7200012207031
2020-06-17,60.21500015258789,179.1199951171875,39.040000915527344,163.63999938964844,192.75999450683594,64.04000091552734,88.16000366210938,102.31999969482422,135.97000122070312,66.93000030517578,114.02999877929688,45.209999084472656,118.4000015258789,161.27000427246094,52.52000045776367,10.930000305175781,24.440000534057617,286.3999938964844
2020-06-18,59.97999954223633,178.66000366210938,45.720001220703125,162.52000427246094,194.99000549316406,63.880001068115234,88.26000213623047,101.75,135.61000061035156,66.36000061035156,114.76000213623047,45.119998931884766,119.47000122070312,171.52999877929688,51.68000030517578,10.930000305175781,24.459999084472656,286.6600036621094
2020-06-19,59.57500076293945,175.5800018310547,46.720001220703125,162.24000549316406,194.89999389648438,63.77000045776367,88.52999877929688,101.30000305175781,135.88999938964844,66.13999938964844,113.30999755859375,43.599998474121094,119.47000122070312,172.6699981689453,51.099998474121094,10.930000305175781,24.459999084472656,284.9700012207031
2020-06-22,61.69499969482422,185.47000122070312,45.560001373291016,163.3000030517578,196.74000549316406,63.5,92.12999725341797,101.2699966430664,134.88999938964844,63.90999984741211,114.45999908447266,44.790000915527344,118.69999694824219,171.36000061035156,51.25,10.930000305175781,23.989999771118164,286.8599853515625
2020-06-23,62.125,180.30999755859375,45.4900016784668,161.11000061035156,196.67999267578125,63.560001373291016,93.33000183105469,100.97000122070312,137.0800018310547,68.12999725341797,113.69999694824219,45.70000076293945,121.31999969482422,173.14999389648438,51.91999816894531,10.9399995803833,23.989999771118164,288.1600036621094
2020-06-24,61.345001220703125,179.0500030517578,46.68000030517578,157.2100067138672,193.07000732421875,61.779998779296875,91.0999984741211,96.75,130.82000732421875,65.61000061035156,109.0,44.529998779296875,115.41000366210938,160.13999938964844,49.470001220703125,10.930000305175781,23.3700008392334,280.7900085449219
2020-06-25,61.474998474121094,175.0,45.79999923706055,157.5800018310547,194.72000122070312,63.29999923706055,92.62999725341797,97.2699966430664,131.69000244140625,64.87000274658203,109.75,45.349998474121094,115.97000122070312,161.13999938964844,50.34000015258789,10.930000305175781,23.6299991607666,283.760009765625
2020-06-26,63.525001525878906,185.80999755859375,45.29999923706055,155.22000122070312,190.6199951171875,61.279998779296875,91.04000091552734,95.1500015258789,133.55999755859375,61.619998931884766,106.4000015258789,43.90999984741211,116.72000122070312,155.50999450683594,50.599998474121094,10.930000305175781,23.100000381469727,277.1099853515625
2020-06-29,64.01499938964844,177.25,47.45000076293945,157.16000366210938,185.6199951171875,64.80999755859375,93.95999908447266,94.66000366210938,136.10000610351562,59.52000045776367,106.9800033569336,45.810001373291016,120.41999816894531,162.66000366210938,51.83000183105469,10.9399995803833,23.469999313354492,279.70001220703125
2020-06-30,65.03500366210938,183.69000244140625,47.56999969482422,160.38999938964844,189.24000549316406,65.01000213623047,94.19999694824219,99.2699966430664,138.50999450683594,60.56999969482422,106.52999877929688,45.2400016784668,122.5199966430664,165.00999450683594,52.83000183105469,10.9399995803833,23.770000457763672,283.42999267578125
2020-07-01,62.415000915527344,195.91000366210938,49.060001373291016,155.77999877929688,187.67999267578125,63.27000045776367,92.76000213623047,102.88999938964844,134.1199951171875,62.189998626708984,105.19999694824219,44.650001525878906,121.5199966430664,162.8300018310547,51.4900016784668,10.9399995803833,23.68000030517578,285.3699951171875
2020-07-02,63.439998626708984,195.88999938964844,48.86000061035156,159.0800018310547,188.4600067138672,64.7699966430664,92.83999633789062,102.97000122070312,135.99000549316406,60.470001220703125,106.4000015258789,43.560001373291016,122.38999938964844,159.85000610351562,51.720001220703125,10.949999809265137,23.809999465942383,286.80999755859375
2020-07-06,63.375,199.38999938964844,50.15999984741211,164.83999633789062,187.6199951171875,64.83999633789062,93.16000366210938,106.91999816894531,137.00999450683594,61.59000015258789,102.97000122070312,43.959999084472656,122.56999969482422,161.02000427246094,52.40999984741211,10.960000038146973,24.030000686645508,291.260009765625
2020-07-07,63.15999984741211,197.3300018310547,50.63999938964844,162.00999450683594,186.85000610351562,63.720001220703125,90.16000366210938,107.33999633789062,134.16000366210938,56.189998626708984,100.94999694824219,43.540000915527344,120.19000244140625,156.7100067138672,50.59000015258789,10.960000038146973,23.760000228881836,288.239990234375
2020-07-08,64.13999938964844,204.41000366210938,54.93000030517578,161.6999969482422,187.91000366210938,64.5,91.44000244140625,107.26000213623047,132.83999633789062,57.52000045776367,101.48999786376953,43.68000030517578,119.62000274658203,158.05999755859375,50.529998779296875,10.960000038146973,23.790000915527344,290.3800048828125
2020-07-09,64.63999938964844,209.38999938964844,55.790000915527344,164.0800018310547,192.7100067138672,62.16999816894531,92.55999755859375,109.75,128.88999938964844,56.130001068115234,97.3499984741211,42.52000045776367,118.48999786376953,154.60000610351562,49.27000045776367,10.960000038146973,23.389999389648438,288.8999938964844
2020-07-10,62.125,209.60000610351562,55.43000030517578,161.6199951171875,194.3000030517578,63.43000030517578,90.73999786376953,109.0,131.89999389648438,57.11000061035156,101.8499984741211,43.58000183105469,118.91999816894531,154.3699951171875,50.68000030517578,10.949999809265137,23.860000610351562,291.79998779296875
